Area_Symbol|Map_Symbol|Map_Unit_Name|Map_Unit_Acres|Non-irr_LCC_and_sub|Overall_Index|Mukey
GA646|OeA|Orangeburg loamy sand, 0 to 2 percent slopes|3475|1|0.1340|326034
GA646|OeA|Orangeburg loamy sand, 0 to 2 percent slopes|3475|1|0.0100|2734519
GA646|OeB|Orangeburg loamy sand, 2 to 5 percent slopes|5840|2e|0.1340|326035
GA646|OeB|Orangeburg loamy sand, 2 to 5 percent slopes|5840|2e|0.0000|2734405
GA646|OeC2|Orangeburg loamy sand, 5 to 8 percent slopes, moderately eroded|1190|3e|0.0000|326036
GA646|OeC2|Orangeburg loamy sand, 5 to 8 percent slopes, eroded|1190|3e|0.0000|2964673
GA646|Oh|Ocilla loamy sand, 0 to 2 percent slopes|12585|3w|0.4550|326037
GA646|Oh|Ocilla loamy sand|12585|3w|0.2570|3000817
GA646|Pa|Pelham sand|1875|5w|0.0000|326038
GA646|Riv|Riverview and Congaree soils|3340|2w|0.0000|326039
GA646|TuA|Tifton sandy loam, 0 to 2 percent slopes|43595|1|0.0100|326040
GA646|TuA|Tifton sandy loam, 0 to 2 percent slopes|43595|1|0.2500|2965040
GA646|TuB|Tifton sandy loam, 2 to 5 percent slopes|43465|2e|0.0100|326041
GA646|TuB|Tifton sandy loam, 2 to 5 percent slopes|43465|2e|0.0000|2965037
GA646|TzB|Troup sand, 0 to 5 percent slopes|25155|3s|0.0100|326042
GA646|TzB|Troup sand, 0 to 5 percent slopes|25155|3s|0.0100|2866647
GA646|TzC|Troup sand, 5 to 8 percent slopes|2520|4s|0.0000|326043
GA646|TzC|Troup sand, 5 to 8 percent slopes|2520|4s|0.0000|2880153
GA646|W|Water|11010||50.0000|1429028
GA646|WeB|Wagram loamy sand, 0 to 5 percent slopes|38130|2s|0.1340|326044
GA647|AfC|Ailey loamy coarse sand, 2 to 8 percent slopes|24600|4s|0.0000|326045
GA647|Aq|Ardilla loamy sand, 0 to 2 percent slopes|8000|2w|0.0100|326046
GA647|Aq|Ardilla loamy sand|8000|2w|0.0100|3000875
GA647|CnB|Carnegie loamy sand, 2 to 5 percent slopes|10650|2e|0.0100|326047
GA647|CnB|Carnegie loamy sand, 2 to 5 percent slopes|10650|2e|0.0000|2893839
GA647|CoC2|Carnegie sandy loam, 5 to 8 percent slopes, moderately eroded|15265|4e|0.0000|326048
GA647|CoC2|Carnegie sandy loam, 5 to 8 percent slopes, eroded|15265|4e|0.0000|2842554
GA647|Cod|Coxville and Duplin soils|35250|6w|0.0000|326049
GA647|CqB|Cowarts loamy sand, 2 to 5 percent slopes|24225|2e|0.1340|326050
GA647|CqB|Cowarts loamy sand, 2 to 5 percent slopes|24225|2e|0.0000|2882550
GA647|CqC|Cowarts loamy sand, 5 to 8 percent slopes|35500|3e|0.0000|326051
GA647|CqC|Cowarts loamy sand, 5 to 8 percent slopes|35500|3e|0.0000|2893908
GA647|CxC|Craven soils, 2 to 8 percent slopes|2625|2e|0.0000|326052
GA647|DaB|Dothan loamy sand, 1 to 5 percent slopes|11875|2e|0.0100|326053
GA647|DaB|Dothan loamy sand, 1 to 5 percent slopes|11875|2e|0.0100|2880002
GA647|FsB|Fuquay loamy sand, 0 to 5 percent slopes|61305|2s|0.0100|326054
GA647|FsB|Fuquay loamy sand, 1 to 5 percent slopes|61305|2s|0.1340|2880023
GA647|GrD|Grady soils|790|5w|0.0000|326055
GA647|Ij|Irvington loamy sand|3505|2w|0.0100|326056
GA647|KdC|Kershaw sand, 2 to 8 percent slopes|9350|7s|0.0000|326057
GA647|LTC|Lakeland and Troup soils, 0 to 8 percent slopes|64300|3s|0.0000|326058
GA647|LTC|Lakeland and Troup soils, 0 to 8 percent slopes|64300|3s|0.0000|3116217
GA647|MK|Maxton soils|655|1|0.1340|326059
GA647|Mn|Mascotte sand|945|3w|0.0000|326060
GA647|Obs|Osier and Bibb soils, 0 to 2 percent slopes, frequently flooded|64555|6w|0.0000|326061
GA647|Obs|Osier and Bibb soils|64555|5w|0.0000|3049121
GA647|Oh|Ocilla loamy sand, 0 to 2 percent slopes|12220|3w|0.4550|326062
GA647|Oh|Ocilla loamy sand|12220|3w|0.2570|3000818
GA647|Pl|Pelham loamy sand|69700|5w|0.0000|326063
GA647|PoD|Paola sand, cool variant, 5 to 12 percent slopes|2015|7s|0.0000|326064
GA647|Pt|Pits|430||99.0000|1707758
GA647|Se|Stilson loamy sand, 0 to 2 percent slopes|3610|2w|0.0100|326065
GA647|Se|Stilson loamy sand|3610|2w|0.0100|3000788
GA647|ShD2|Sunsweet sandy loam, 5 to 12 percent slopes, eroded|2170|6e|0.0000|326066
GA647|TqA|Tifton loamy sand, 0 to 2 percent slopes|11940|1|0.0100|326067
GA647|TqA|Tifton loamy sand, 0 to 2 percent slopes|11940|1|0.0100|2734611
GA647|TqB|Tifton loamy sand, 2 to 5 percent slopes|78710|2e|0.0100|326068
GA647|TqB|Tifton loamy sand, 2 to 5 percent slopes|78710|2e|0.0000|2734381
GA647|TuC2|Tifton sandy loam, 5 to 8 percent slopes, eroded|5075|3e|0.0000|326069
GA647|TuC2|Tifton sandy loam, 5 to 8 percent slopes, eroded|5075|3e|0.0000|2842585
GA647|Ud|Udorthents|405||99.0000|1707759
GA647|W|Water|8830||50.0000|1707757
GA647|WwE|Wagram and Troup soils, 8 to 17 percent slopes|5610|6s|0.0000|326070
GA647|WxC|Wagram and Duplin soils, 2 to 8 percent slopes|6415|2e|0.0000|326071
GA647|Wy|Wahee soils|5875|2w|0.0000|326072
GA648|3|PIGEONROOST-CHEOAH COMPLEX, 5 TO 15 PERCENT SLOPES|0|4e|0.0000|532283
GA648|7|CHEOAH-EDNEYTOWN COMPLEX, 15 TO 35 PERCENT SLOPES|0|6e|0.0000|532464
GA648|7B|ALLEN LOAM, 2 TO 6 PERCENT SLOPES|0|2e|0.0000|532490
GA648|7D|ALLEN LOAM, 6 TO 15 PERCENT SLOPES|0|4e|0.0000|532493
GA648|7E|ALLEN LOAM, 15 TO 30 PERCENT SLOPES|0|6e|0.0000|532496
GA648|11|DUMPS, SEDIMENT BASINS|0||99.0000|532197
GA648|29B|ALBERTVILLE SILT LOAM, 2 TO 6 PERCENT SLOPES|0|2e|0.0000|532272
GA648|29D|ALBERTVILLE SILT LOAM, 6 TO 15 PERCENT SLOPES|0|4e|0.0000|532277
GA648|31B|TOWNLEY SILT LOAM, 2 TO 6 PERCENT SLOPES|0|3e|0.0000|532296
GA648|31D|TOWNLEY SILT LOAM, 6 TO 15 PERCENT SLOPES|0|6e|0.0000|532302
GA648|31E|TOWNLEY SILT LOAM, 15 TO 30 PERCENT SLOPES|0|7e|0.0000|532303
GA648|31F|TOWNLEY SILT LOAM, 30 TO 45 PERCENT SLOPES|0|7e|0.0000|532305
GA648|33A|ARKABUTLA SILT LOAM, OCCASIONALLY FLOODED|0|2w|0.0000|532325
GA648|35A|WAX FINE SANDY LOAM, 0 TO 2 PERCENT SLOPES, OCCASIONALLY FLOODED|0|2w|0.0000|532332
GA648|35B|WAX FINE SANDY LOAM, 2 TO 6 PERCENT SLOPES|0|2e|0.0000|532334
GA648|40B|SHACK GRAVELLY SILT LOAM, 2 TO 6 PERCENT SLOPES|0|2e|0.0000|532366
GA648|40D|SHACK-MINVALE-BODINE COMPLEX, 6 TO 15 PERCENT SLOPES|0|6s|0.0000|532371
GA648|40E|SHACK-MINVALE-BODINE COMPLEX, 15 TO 30 PERCENT SLOPES|0|7s|0.0000|532374
GA648|42D|BODINE VERY GRAVELLY SILT LOAM, 6 TO 15 PERCENT SLOPES|0|6s|0.0000|532382
GA648|42E|BODINE VERY GRAVELLY SILT LOAM, 15 TO 30 PERCENT SLOPES|0|7s|0.0000|532384
GA648|42F|BODINE VERY GRAVELLY SILT LOAM, 30 TO 60 PERCENT SLOPES|0|7s|0.0000|532386
GA648|48B|DOCENA-CONASAUGA COMPLEX, 2 TO 6 PERCENT SLOPES|0|3e|0.0000|532406
GA648|48C|CONASAUGA SILT LOAM, 6 TO 10 PERCENT SLOPES|0|4e|0.0000|532409
GA648|52B|DEWEY SILT LOAM, 2 TO 6 PERCENT SLOPES||2e|0.0000|562702
GA648|52D|DEWEY SILT LOAM, 6 TO 15 PERCENT SLOPES||4e|0.0000|562703
GA648|66B|FULLERTON GRAVELLY SILT LOAM, 2 TO 6 PERCENT SLOPES|0|2e|0.0000|532446
GA648|66D|FULLERTON GRAVELLY SILT LOAM, 6 TO 15 PERCENT SLOPES|0|4e|0.0000|532451
GA648|66E|FULLERTON GRAVELLY SILT LOAM, 15 TO 30 PERCENT SLOPES|0|6e|0.0000|532454
GA648|66F|FULLERTON GRAVELLY SILT LOAM, 30 TO 60 PERCENT SLOPES|0|7e|0.0000|532457
GA648|69A|KETONA SILT LOAM, OCCASIONALLY FLOODED|0|2e|0.0000|532462
GA648|74B|HOLSTON FINE SANDY LOAM, 2 TO 6 PERCENT SLOPES|0|2e|0.0000|532467
GA648|74D|HOLSTON FINE SANDY LOAM, 6 TO 15 PERCENT SLOPES|0|4e|0.0000|532471
GA648|76B|NELLA GRAVELLY FINE SANDY LOAM, 2 TO 6 PERCENT SLOPES|0|2e|0.0000|532475
GA648|76D|NELLA GRAVELLY FINE SANDY LOAM, 6 TO 15 PERCENT SLOPES|0|4e|0.0000|532477
GA648|76E|NELLA GRAVELLY FINE SANDY LOAM, 15 TO 30 PERCENT SLOPES|0|6e|0.0000|532479
GA648|76F|NELLA GRAVELLY FINE SANDY LOAM, 30 TO 60 PERCENT SLOPES|0|7e|0.0000|532481
GA648|77A|DOCENA SILT LOAM, 0 TO 2 PERCENT SLOPES, OCCASIONALLY FLOODED|0|2w|0.0000|532483
GA648|78B|ENDERS SILT LOAM, 2 TO 6 PERCENT SLOPES||2e|0.0000|532486
GA648|78D|ENDERS SILT LOAM, 6 TO 15 PERCENT SLOPES||4e|0.0000|532487
GA648|78E|PANAMA VERY GRAVELLY FINE SANDY LOAM, 15 TO 30 PERCENT SLOPES|0|7e|0.0000|532488
GA648|78F|PANAMA VERY GRAVELLY FINE SANDY LOAM, 30 TO 60 PERCENT SLOPES|0|7e|0.0000|532489
GA648|80D|NAUVOO FINE SANDY LOAM, 6 TO 15 PERCENT SLOPES|0|4e|0.0000|532502
GA648|80E|NAUVOO FINE SANDY LOAM, 15 TO 35 PERCENT SLOPES|0|7e|0.0000|532504
GA648|84D|MONTEVALLO-TOWNLEY COMPLEX, 6 TO 15 PERCENT SLOPES|0|6e|0.0000|532511
GA648|84E|MONTEVALLO-TOWNLEY COMPLEX, 15 TO 30 PERCENT SLOPES|0|7e|0.0000|532513
GA648|84F|MONTEVALLO VERY CHANNERY SILT LOAM, 30 TO 60 PERCENT SLOPES|0|7e|0.0000|532515
GA648|89A|CHENNEBY SILT LOAM, OCCASIONALLY FLOODED|0|2w|0.0000|532518
GA648|91A|SHELLBLUFF SILT LOAM, OCCASIONALLY FLOODED|0|2w|0.0000|532523
GA648|91B|SUBLIGNA GRAVELLY LOAM, 0 TO 5 PERCENT SLOPES, OCCASIONALLY FLOODED||3s|0.0000|562704
GA648|96A|SEQUATCHIE LOAM, 0 TO 2 PERCENT SLOPES, OCCASIONALLY FLOODED|0|2w|0.0000|532526
GA648|96B|SEQUATCHIE LOAM, 2 TO 6 PERCENT SLOPES|0|2e|0.0000|532528
GA648|97B|CUNNINGHAM SILT LOAM, 2 TO 6 PERCENT SLOPES|0|2e|0.0000|532531
GA648|97D|CUNNINGHAM  SILT LOAM, 6 TO 15 PERCENT SLOPES|0|4e|0.0000|532535
GA648|97E|CUNNINGHAM SILT LOAM, 15 TO 30 PERCENT SLOPES|0|6e|0.0000|532537
GA648|97F|CUNNINGHAM SILT LOAM, 30 TO 60 PERCENT SLOPES|0|7e|0.0000|532539
GA648|108B|WAYNESBORO SANDY LOAM, 2 TO 6 PERCENT SLOPES|0|2e|0.0000|532161
GA648|108D|WAYNESBORO SANDY LOAM, 6 TO 15 PERCENT SLOPES|0|4e|0.0000|532165
GA648|129D|SIPSEY FINE SANDY LOAM, 4 TO 15 PERCENT SLOPES|0|4e|0.0000|532193
GA648|129E|SIPSEY FINE SANDY LOAM, 15 TO 30 PERCENT SLOPES|0|6e|0.0000|532194
GA648|130A|WHITWELL SILT LOAM, 0 TO 2 PERCENT SLOPES, OCCASIONALLY FLOODED|0|2w|0.0000|532198
GA648|130B|WHITWELL SILT LOAM, 2 TO 6 PERCENT SLOPES|0|2e|0.0000|532200
GA648|152B|HANCEVILLE LOAM, 2 TO 6 PERCENT SLOPES|0|2e|0.0000|532205
GA648|152D|HANCEVILLE LOAM, 6 TO 15 PERCENT SLOPES|0|4e|0.0000|532209
GA648|152E|HANCEVILLE LOAM, 15 TO 30 PERCENT SLOPES|0|6e|0.0000|532210
GA648|165|PITS, QUARRIES|0||99.0000|532224
GA648|166|ULTIC UDARENTS, GRAVELLY|0||99.0000|532225
GA648|170A|CAPSHAW SILT LOAM, 0 TO 2 PERCENT SLOPES|0|2w|0.0000|532228
GA648|170B|CAPSHAW SILT LOAM, 2 TO 6 PERCENT SLOPES|0|2e|0.0000|532230
GA648|185|ULTIC UDARENTS, CHANNERY|0||99.0000|532236
GA648|191B|CRAIGSVILLE GRAVELLY SANDY LOAM, 0 TO 5 PERCENT SLOPES, FREQUENTLY FLOODED|0|3s|0.0000|532238
GA648|199A|GUTHRIE SILT LOAM, OCCASIONALLY FLOODED|0|4w|0.0000|532240
GA648|200|URBAN LAND, 2 TO 10 PERCENT SLOPES|0||99.0000|532244
GA648|207C|ALLEN-URBAN LAND COMPLEX, 2 TO 15 PERCENT SLOPES|0||4E-06|532245
GA648|207E|ALLEN-URBAN LAND COMPLEX, 15 TO 30 PERCENT SLOPES|0||4E-06|532246
GA648|208C|WAYNESBORO-URBAN LAND COMPLEX, 2 TO 15 PERCENT SLOPES|0||4E-06|532247
GA648|230A|WHITWELL-URBAN LAND COMPLEX, 0 TO 2 PERCENT SLOPES, OCCASIONALLY FLOODED|0||2.10526315789474E-06|532253
GA648|248C|CONASAUGA-URBAN LAND COMPLEX, 2 TO 10 PERCENT SLOPES|0||2.5E-06|532257
GA648|252C|HANCEVILLE-URBAN LAND COMPLEX, 2 TO 15 PERCENT SLOPES|0||4E-06|532258
GA648|266C|MINVALE-URBAN LAND COMPLEX, 2 TO 15 PERCENT SLOPES|0||2E-06|532262
GA648|266E|FULLERTON-URBAN LAND COMPLEX, 15 TO 30 PERCENT SLOPES|0||4E-06|532263
GA648|278C|ENDERS-URBAN LAND COMPLEX, 2 TO 15 PERCENT SLOPES|0||4E-06|532264
GA648|284E|MONTEVALLO-URBAN LAND COMPLEX, 10 TO 25 PERCENT SLOPES|0||3E-06|532266
GA648|289A|CHENNEBY-URBAN LAND COMPLEX, OCCASIONALLY FLOODED|0||4.21052631578947E-06|532267
GA648|297C|TOWNLEY-URBAN LAND COMPLEX, 2 TO 15 PERCENT SLOPES|0||4E-06|562945
GA648|298F|HECTOR-TOWNLEY-ROCK OUTCROP COMPLEX, 5 TO 35 PERCENT SLOPES|0||2E-06|532271
GA648|318G|EDNEYTOWN LOAM, 45 TO 70 PERCENT SLOPES, RUBBLY|0|7s|0.0000|532295
GA648|331E|TSALI CHANNERY LOAM, 5 TO 25 PERCENT SLOPES|0|6e|0.0000|532316
GA648|331F|TSALI CHANNERY LOAM, 25 TO 45 PERCENT SLOPES|0|7e|0.0000|532317
GA648|331G|TSALI CHANNERY LOAM, 45 TO 70 PERCENT SLOPES|0|7e|0.0000|532318
GA648|335E|JUNALUSKA-TSALI COMPLEX, 5 TO 25 PERCENT SLOPES|0|6e|0.0000|532320
GA648|335F|JUNALUSKA-TSALI COMPLEX, 25 TO 45 PERCENT SLOPES|0|7e|0.0000|532321
GA648|336E|JUNALUSKA LOAM, 5 TO 25 PERCENT SLOPES|0|6e|0.0000|532322
GA648|336F|JUNALUSKA LOAM, 25 TO 45 PERCENT SLOPES|0|7e|0.0000|532323
GA648|336G|JUNALUSKA LOAM, 45 TO 70 PERCENT SLOPES|0|7e|0.0000|532324
GA648|374E|LILY FINE SANDY LOAM, 5 TO 25 PERCENT SLOPES, RUBBLY|0|6s|0.0000|532343
GA648|374F|EDNEYTOWN LOAM, 25 TO 45 PERCENT SLOPES, RUBBLY|0|7s|0.0000|532344
GA648|376F|JEFFERSON GRAVELLY SANDY LOAM, 25 TO 45 PERCENT SLOPES|0|7e|0.0000|532345
GA648|376G|JEFFERSON GRAVELLY SANDY LOAM, 45 TO 70 PERCENT SLOPES, VERY STONY|0|7e|0.0000|532346
GA648|384E|CATASKA CHANNERY SILT LOAM, 5 TO 25 PERCENT SLOPES|0|7s|0.0000|532347
GA648|384F|CATASKA CHANNERY SILT LOAM, 25 TO 45 PERCENT SLOPES|0|7s|0.0000|532348
GA648|384G|CATASKA CHANNERY SILT LOAM, 45 TO 70 PERCENT SLOPES|0|7s|0.0000|532349
GA648|391A|SUCHES LOAM, OCCASIONALLY FLOODED|0|2w|0.0000|532354
GA648|396C|SHELOCTA CHANNERY LOAM, 2 TO 15 PERCENT SLOPES|0|4e|0.0000|532356
GA648|398F|NELLA-HECTOR-TOWNLEY COMPLEX, 30 TO 60 PERCENT SLOPES, RUBBLY|0|7e|0.0000|532360
GA648|451|ROCK OUTCROP|0||99.0000|532401
GA648|AbB|Albertville silt loam, 2 to 6 percent slopes|1275|2e|0.0000|562741
GA648|AbD|Albertville silt loam, 6 to 15 percent slopes|1330|4e|0.0000|562745
GA648|AnB|Allen loam, 2 to 6 percent slopes|380|2e|0.0000|562719
GA648|AnD|Allen loam, 6 to 15 percent slopes|2425|4e|0.0000|562720
GA648|AnE|Allen loam, 15 to 30 percent slopes|640|6e|0.0000|562721
GA648|ArC|Allen-Urban land complex, 2 to 15 percent slopes|1005||4E-06|562933
GA648|ArE|Allen-Urban land complex, 15 to 30 percent slopes|150||4E-06|562934
GA648|AuA|Arkabutla silt loam, 0 to 2 percent slopes, occasionally flooded|10725|2w|0.0000|562767
GA648|BoD|Bodine very gravelly silt loam, 6 to 15 percent slopes|245|6s|0.0000|562786
GA648|BoE|Bodine very gravelly silt loam, 15 to 30 percent slopes|1290|7s|0.0000|562787
GA648|BoF|Bodine very gravelly silt loam, 30 to 60 percent slopes|2855|7s|0.0000|562789
GA648|CaA|Capshaw silt loam, 0 to 2 percent slopes|1790|2w|0.0000|562923
GA648|CaB|Capshaw silt loam, 2 to 6 percent slopes|1210|2e|0.0000|562924
GA648|CkE|Cataska channery silt loam, 5 to 25 percent slopes|225|7s|0.0000|562962
GA648|CkF|Cataska channery silt loam, 25 to 45 percent slopes|980|7s|0.0000|562963
GA648|CkG|Cataska channery silt loam, 45 to 70 percent slopes|13105|7s|0.0000|562964
GA648|CnA|Chenneby silt loam, 0 to 2 percent slopes, occasionally flooded|13915|2w|0.0000|562866
GA648|CnA|Chenneby silt loam, 0 to 2 percent slopes, occasionally flooded|13915|2w|0.0000|3189461
GA648|CoA|Chenneby-Urban land complex, 0 to 2 percent slopes, occasionally flooded|855||4.21052631578947E-06|562944
GA648|CrE|Cheoah-Edneytown complex, 15 to 35 percent slopes|1235|6e|0.0000|562718
GA648|CsC|Conasauga silt loam, 6 to 10 percent slopes|7420|4e|0.0000|562798
GA648|CsC|Conasauga silt loam, 6 to 10 percent slopes|7420|4e|0.0000|3189468
GA648|CuC|Conasauga-Urban land complex, 2 to 10 percent slopes|1865||2.5E-06|562938
GA648|CvB|Craigsville gravelly sandy loam, 0 to 5 percent slopes, occasionally flooded|1030|3s|0.0000|562929
GA648|CxB|Cunningham silt loam, 2 to 6 percent slopes|1375|2e|0.0000|562875
GA648|CxB|Cunningham silt loam, 2 to 6 percent slopes|1375|2e|0.0000|3189470
GA648|CxD|Cunningham silt loam, 6 to 15 percent slopes|4440|4e|0.0000|562878
GA648|CxE|Cunningham silt loam, 15 to 30 percent slopes|830|6e|0.0000|562879
GA648|CxF|Cunningham silt loam, 30 to 60 percent slopes|650|7e|0.0000|562880
GA648|DeB|Dewey silt loam, 2 to 6 percent slopes|1600|2e|0.0000|562804
GA648|DeB|Dewey silt loam, 2 to 6 percent slopes|1600|2e|0.0000|2871417
GA648|DeD|Dewey silt loam, 6 to 15 percent slopes|410|4e|0.0000|562805
GA648|DoA|Docena silt loam, 0 to 2 percent slopes, occasionally flooded|3295|2w|0.0000|562847
GA648|DsB|Docena-Conasauga complex, 2 to 6 percent slopes|19010|3e|0.0000|562795
GA648|Du|Dumps, sediment basins|80||99.0000|562723
GA648|EdF|Edneytown loam, 25 to 45 percent slopes, rubbly|1535|7s|0.0000|562959
GA648|EdG|Edneytown loam, 45 to 70 percent slopes, rubbly|4855|7s|0.0000|562948
GA648|EnB|Enders silt loam, 2 to 6 percent slopes|645|2e|0.0000|562849
GA648|EnD|Enders silt loam, 6 to 15 percent slopes|2155|4e|0.0000|562850
GA648|EuC|Enders-Urban land complex, 2 to 15 percent slopes|360||4E-06|562942
GA648|FtB|Fullerton gravelly silt loam, 2 to 6 percent slopes|1515|2e|0.0000|562820
GA648|FtB|Fullerton gravelly silt loam, 2 to 6 percent slopes|1515|2e|0.0000|2717881
GA648|FtD|Fullerton gravelly silt loam, 6 to 15 percent slopes|7855|4e|0.0000|562824
GA648|FtD|Fullerton gravelly silt loam, 6 to 15 percent slopes|7855|4e|0.0000|2804410
GA648|FtE|Fullerton gravelly silt loam, 15 to 30 percent slopes|2535|6e|0.0000|562827
GA648|FtE|Fullerton gravelly silt loam, 15 to 30 percent slopes|2535|6e|0.0000|2915284
GA648|FtF|Fullerton gravelly silt loam, 30 to 60 percent slopes|610|7e|0.0000|562829
GA648|FuE|Fullerton-Urban land complex, 15 to 30 percent slopes|1560||4E-06|562941
GA648|GrA|Guthrie silt loam, 0 to 2 percent slopes, occasionally flooded|990|4w|0.0000|562931
GA648|HcB|Hanceville loam, 2 to 6 percent slopes|475|2e|0.0000|562912
GA648|HcD|Hanceville loam, 6 to 15 percent slopes|1180|4e|0.0000|562915
GA648|HcE|Hanceville loam, 15 to 30 percent slopes|265|6e|0.0000|562916
GA648|HnC|Hanceville-Urban land complex, 2 to 15 percent slopes|505||4E-06|562939
GA648|HrF|Hector-Townley-Rock outcrop complex, 5 to 35 percent slopes|1375||2E-06|562947
GA648|HsB|Holston fine sandy loam, 2 to 6 percent slopes|4580|2e|0.0000|562836
GA648|HsD|Holston fine sandy loam, 6 to 15 percent slopes|2105|4e|0.0000|562838
GA648|JfF|Jefferson gravelly sandy loam, 25 to 45 percent slopes|185|7e|0.0000|562960
GA648|JfG|Jefferson gravelly sandy loam, 45 to 70 percent slopes, very stony|1140|7e|0.0000|562961
GA648|JsE|Junaluska loam, 5 to 25 percent slopes|5725|6e|0.0000|562955
GA648|JsF|Junaluska loam, 25 to 45 percent slopes|7665|7e|0.0000|562956
GA648|JsG|Junaluska loam, 45 to 70 percent slopes|9400|7e|0.0000|562957
GA648|JtE|Junaluska-Tsali complex, 5 to 25 percent slopes|6530|6e|0.0000|562953
GA648|JtF|Junaluska-Tsali complex, 25 to 45 percent slopes|9480|7e|0.0000|562954
GA648|KtA|Ketona silt loam, 0 to 2 percent slopes, occasionally flooded|5895|4w|0.0000|562834
GA648|LyE|Lily fine sandy loam, 5 to 25 percent slopes, rubbly|670|6s|0.0000|562958
GA648|MnC|Minvale-Urban land complex, 2 to 15 percent slopes|1600||2E-06|562940
GA648|MoF|Montevallo very channery loam, 30 to 60 percent slopes|11680|7e|0.0000|562864
GA648|MtD|Montevallo-Townley complex, 6 to 15 percent slopes|35905|6e|0.0000|562861
GA648|MtE|Montevallo-Townley complex, 15 to 30 percent slopes|25200|7e|0.0000|562863
GA648|MtE|Montevallo-Townley complex, 15 to 30 percent slopes|25200|7e|0.0000|3205066
GA648|MuE|Montevallo-Urban land complex, 10 to 25 percent slopes|460||3E-06|562943
GA648|NaD|Nauvoo fine sandy loam, 6 to 15 percent slopes|755|4e|0.0000|562853
GA648|NaE|Nauvoo fine sandy loam, 15 to 35 percent slopes|1145|7e|0.0000|562855
GA648|NeB|Nella gravelly fine sandy loam, 2 to 6 percent slopes|740|2e|0.0000|562841
GA648|NeD|Nella gravelly fine sandy loam, 6 to 15 percent slopes|1210|4e|0.0000|562843
GA648|NeE|Nella gravelly fine sandy loam, 15 to 30 percent slopes|2035|6e|0.0000|562844
GA648|NeF|Nella gravelly fine sandy loam, 30 to 60 percent slopes|2490|7e|0.0000|562845
GA648|NOTCOM|No Digital Data Available|5270||1E-05|1543165
GA648|NtF|Nella-Hector-Townley complex, 30 to 60 percent slopes, rubbly|1680|7e|0.0000|562970
GA648|PaE|Panama very gravelly fine sandy loam, 15 to 30 percent slopes|1155|7e|0.0000|562851
GA648|PaF|Panama very gravelly fine sandy loam, 30 to 60 percent slopes|1735|7e|0.0000|562852
GA648|PcD|Pigeonroost-Cheoah complex, 5 to 15 percent slopes|515|4e|0.0000|562717
GA648|Qu|Pits, quarries|410||99.0000|562921
GA648|Rk|Rock outcrop|75||99.0000|562972
GA648|SaA|Sequatchie loam, 0 to 2 percent slopes, occasionally flooded|2540|2w|0.0000|562871
GA648|SaB|Sequatchie loam, 2 to 6 percent slopes|2235|2e|0.0000|562872
GA648|ScB|Shack gravelly silt loam, 2 to 6 percent slopes|4520|2e|0.0000|562781
GA648|SdD|Shack-Minvale-Bodine complex, 6 to 15 percent slopes|23905|4e|0.0000|562782
GA648|SdE|Shack-Minvale-Bodine complex, 15 to 30 percent slopes|12355|6e|0.0000|562784
GA648|SeA|Shellbluff silt loam, 0 to 2 percent slopes, occasionally flooded|6360|2w|0.0000|562868
GA648|ShC|Shelocta channery loam, 2 to 15 percent slopes|90|4e|0.0000|562967
GA648|SpD|Sipsey fine sandy loam, 4 to 15 percent slopes|1285|4e|0.0000|562907
GA648|SpE|Sipsey fine sandy loam, 15 to 30 percent slopes|380|6e|0.0000|562908
GA648|SuB|Subligna extremely gravelly sandy loam, 0 to 5 percent slopes, occasionally flooded|1175|3s|0.0000|562869
GA648|SxA|Suches loam, 0 to 2 percent slopes, occasionally flooded|385|2w|0.0000|562965
GA648|TnB|Townley silt loam, 2 to 6 percent slopes|1860|3e|0.0000|562752
GA648|TnD|Townley silt loam, 6 to 15 percent slopes|21815|6e|0.0000|562758
GA648|TnD|Townley silt loam, 6 to 15 percent slopes|21815|6e|0.0000|3205070
GA648|TnE|Townley silt loam, 15 to 30 percent slopes|5655|7e|0.0000|562759
GA648|TnF|Townley silt loam, 30 to 45 percent slopes|4005|7e|0.0000|562760
GA648|TrC|Townley-Urban land complex, 2 to 15 percent slopes|3725||4E-06|532269
GA648|TsE|Tsali channery loam, 5 to 25 percent slopes|745|6e|0.0000|562949
GA648|TsF|Tsali channery loam, 25 to 45 percent slopes|7395|7e|0.0000|562950
GA648|TsG|Tsali channery loam, 45 to 70 percent slopes|2330|7e|0.0000|562951
GA648|Uc|Ultic Udarents, channery|1810||99.0000|562927
GA648|Ug|Ultic Udarents, gravelly|845||99.0000|562922
GA648|UrC|Urban land, 2 to 10 percent slopes|1610||99.0000|562932
GA648|W|Water|4055||50.0000|599857
GA648|WaA|Wax fine sandy loam, 0 to 2 percent slopes, occasionally flooded|2235|2w|0.0000|562771
GA648|WaB|Wax fine sandy loam, 2 to 6 percent slopes|3780|2e|0.0000|562773
GA648|WnB|Waynesboro sandy loam, 2 to 6 percent slopes|3710|2e|0.0000|562885
GA648|WnD|Waynesboro sandy loam, 6 to 15 percent slopes|7535|4e|0.0000|562889
GA648|WsC|Waynesboro-Urban land complex, 2 to 15 percent slopes|660||4E-06|562935
