STATE,STATION_NA,ELEVATION_,AVG_LENGTH_28,AVG_LENGTH_32,ANN_GDD50,Estimated_GDD,ANN_TNORM_,C_Degrees,marine_32,Marine_32_b,mcc_ratio_32,exponent_gdd_32,exponent_32xmarine32,gdd_calc,gdd_calc*marine32,mcc_ratio_28,exponent gdd_28,exponent28*marine28,marine_32_b*gdd_calc
GA,AUGUSTA BUSH FIELD AP,132,253,221,5454,5483.907753,63.2,17.33333333,1,1,12.75,2.788918369,2.788918369,1.411001753,1.411001753,14.59615385,2.987748471,2.987748471,1.411001753
TX,COLORADO CITY,2105,236,220,5639,5484.442621,63.3,17.38888889,1,1,12.65175719,2.791842499,2.791842499,1.411164723,1.411164723,13.57188498,2.889648575,2.889648575,1.411164723
AR,CALION LOCK & DAM,100,259,228,5436,5490.396909,62.6,17,1,1,13.41176471,2.77680294,2.77680294,1.412978949,1.412978949,15.23529412,2.96837427,2.96837427,1.412978949
SC,LAKE CITY 2 SE,75,262,228,5341,5490.396909,62.6,17,1,1,13.41176471,2.77680294,2.77680294,1.412978949,1.412978949,15.41176471,2.987600717,2.987600717,1.412978949
AR,STUTTGART 9 ESE,198,273,234,5435,5491.888653,62.1,16.72222222,1,1,13.99335548,2.766928411,2.766928411,1.413433471,1.413433471,16.3255814,3.009182851,3.009182851,1.413433471
AR,LITTLE ROCK ADAMS AP,257,263,234,5398,5491.888653,62.1,16.72222222,1,1,13.99335548,2.766928411,2.766928411,1.413433471,1.413433471,15.72757475,2.945114991,2.945114991,1.413433471
AR,DERMOTT 3 NE,143,262,226,5548,5493.658133,62.8,17.11111111,1,1,13.20779221,2.782947966,2.782947966,1.413972618,1.413972618,15.31168831,3.007127519,3.007127519,1.413972618
TX,WINK WINKLER CO AP,2807,237,213,5796,5497.656143,64.1,17.83333333,1,1,11.94392523,2.820390113,2.820390113,1.415190781,1.415190781,13.28971963,2.969889946,2.969889946,1.415190781
TX,BALMORHEA,3220,244,222,5420,5498.084061,63.2,17.33333333,1,1,12.80769231,2.79492678,2.79492678,1.415321164,1.415321164,14.07692308,2.930436689,2.930436689,1.415321164
TX,GILMER 4 WNW,390,248,221,5616,5498.750406,63.3,17.38888889,1,1,12.70926518,2.79785721,2.79785721,1.415524194,1.415524194,14.26198083,2.965245226,2.965245226,1.415524194
TX,ARCHER CITY,1045,252,227,5649,5507.225511,62.8,17.11111111,1,1,13.26623377,2.788943514,2.788943514,1.418106493,1.418106493,14.72727273,2.943103418,2.943103418,1.418106493
MS,COLUMBUS LUXAPALLILA,145,270,224,5589,5511.200199,63.1,17.27777778,1,1,12.96463023,2.797985724,2.797985724,1.41931755,1.41931755,15.62700965,3.089147,3.089147,1.41931755
AZ,BOWIE,3760,256,216,5508,5514.024581,63.9,17.72222222,1,1,12.18808777,2.82097171,2.82097171,1.420178117,1.420178117,14.44514107,3.074567403,3.074567403,1.420178117
NC,WILLARD 4 SW,55,242,217,5636,5514.296511,63.8,17.66666667,1,1,12.28301887,2.818186953,2.818186953,1.420260972,1.420260972,13.69811321,2.973963299,2.973963299,1.420260972
AR,HELENA,195,263,236,5469,5516.959276,62.1,16.72222222,1,1,14.11295681,2.778863326,2.778863326,1.421072296,1.421072296,15.72757475,2.945114991,2.945114991,1.421072296
GA,ATLANTA HARTSFIELD AP,1010,275,236,5259,5516.959276,62.1,16.72222222,1,1,14.11295681,2.778863326,2.778863326,1.421072296,1.421072296,16.44518272,3.02216271,3.02216271,1.421072296
AL,CENTREVILLE 6 SW,450,257,228,5436,5520.706693,62.8,17.11111111,1,1,13.32467532,2.794951979,2.794951979,1.422214105,1.422214105,15.01948052,2.97494324,2.97494324,1.422214105
OK,BEAR MOUNTAIN TOWER,800,261,234,5420,5522.711834,62.3,16.83333333,1,1,13.9009901,2.785313318,2.785313318,1.422825056,1.422825056,15.5049505,2.951950868,2.951950868,1.422825056
TX,WICHITA FALLS SHEPPRD AP,1030,255,225,5749,5525.073037,63.1,17.27777778,1,1,13.02250804,2.80401367,2.80401367,1.423544496,1.423544496,14.75884244,2.991018452,2.991018452,1.423544496
TX,GAINESVILLE,780,255,230,5590,5532.16788,62.7,17.05555556,1,1,13.48534202,2.797894109,2.797894109,1.42570624,1.42570624,14.95114007,2.952548761,2.952548761,1.42570624
TX,BOWIE,1080,260,236,5456,5532.454157,62.2,16.77777778,1,1,14.06622517,2.78809543,2.78809543,1.425793466,1.425793466,15.49668874,2.935883425,2.935883425,1.425793466
MS,PORT GIBSON 3 NE,120,262,228,5415,5535.861585,62.9,17.16666667,1,1,13.2815534,2.804026499,2.804026499,1.426831683,1.426831683,15.26213592,3.01689092,3.01689092,1.426831683
LA,PLAIN DEALING,290,253,226,5513,5538.859348,63.1,17.27777778,1,1,13.08038585,2.810054602,2.810054602,1.427745079,1.427745079,14.64308682,2.978172354,2.978172354,1.427745079
TX,JEFFERSON,199,254,223,5623,5542.040844,63.4,17.44444444,1,1,12.78343949,2.818902931,2.818902931,1.428714456,1.428714456,14.56050955,3.013378734,3.013378734,1.428714456
TX,KERRVILLE 3 NNE,1782,249,216,5750,5543.247306,64.1,17.83333333,1,1,12.11214953,2.838658053,2.838658053,1.429082055,1.429082055,13.96261682,3.047585808,3.047585808,1.429082055
SC,MANNING,100,249,219,5719,5543.803838,63.8,17.66666667,1,1,12.39622642,2.830342967,2.830342967,1.429251627,1.429251627,14.09433962,3.019103697,3.019103697,1.429251627
AZ,LEES FERRY,3210,271,237,5659,5544.901234,62.2,16.77777778,1,1,14.12582781,2.794102068,2.794102068,1.429585994,1.429585994,16.15231788,3.006213088,3.006213088,1.429585994
TN,MEMPHIS INTL AP,265,269,236,5503,5547.949038,62.3,16.83333333,1,1,14.01980198,2.797327534,2.797327534,1.430514637,1.430514637,15.98019802,3.003213326,3.003213326,1.430514637
TX,CHISOS BASIN,5300,271,244,4731,5550.50249,61.7,16.5,1,1,14.78787879,2.78955031,2.78955031,1.431292654,1.431292654,16.42424242,2.956441348,2.956441348,1.431292654
TX,TRUSCOTT 3 W,1571,246,226,5777,5553.92642,63.2,17.33333333,1,1,13.03846154,2.819090147,2.819090147,1.432335899,1.432335899,14.19230769,2.943076883,2.943076883,1.432335899
MS,PHILADELPHIA 1 WSW,413,258,224,5593,5556.134606,63.4,17.44444444,1,1,12.84076433,2.82497594,2.82497594,1.433008716,1.433008716,14.78980892,3.039430714,3.039430714,1.433008716
AR,KEO,230,269,236,5458,5563.44392,62.4,16.88888889,1,1,13.97368421,2.806559638,2.806559638,1.435235807,1.435235807,15.92763158,3.013124921,3.013124921,1.435235807
CA,AUBERRY 2 NW,2090,306,236,5118,5563.44392,62.4,16.88888889,1,1,13.97368421,2.806559638,2.806559638,1.435235807,1.435235807,18.11842105,3.262860666,2.708174352,1.435235807
SC,SUMTER,177,249,227,5494,5567.669998,63.2,17.33333333,1,1,13.09615385,2.82516356,2.82516356,1.436523461,1.436523461,14.36538462,2.962139477,2.962139477,1.436523461
TX,STAMFORD 1,1640,247,223,5843,5571.907347,63.6,17.55555556,1,1,12.70253165,2.836857727,2.836857727,1.437814548,1.437814548,14.06962025,2.987230455,2.987230455,1.437814548
LA,ASHLAND,240,247,222,5672,5572.524511,63.7,17.61111111,1,1,12.60567823,2.839717273,2.839717273,1.438002593,1.438002593,14.02523659,2.996683716,2.996683716,1.438002593
MS,CLEVELAND 3 N,140,279,238,5460,5572.838441,62.3,16.83333333,1,1,14.13861386,2.809393572,2.809393572,1.438098245,1.438098245,16.57425743,3.068545054,3.068545054,1.438098245
TX,LAMPASAS,1032,243,218,5800,5573.207565,64.1,17.83333333,1,1,12.22429907,2.850902367,2.850902367,1.438210714,1.438210714,13.62616822,3.00848707,3.00848707,1.438210714
TX,WRIGHT PATMAN DM & LK,282,261,232,5514,5573.764484,62.8,17.11111111,1,1,13.55844156,2.819115564,2.819115564,1.438380403,1.438380403,15.25324675,3.000662928,3.000662928,1.438380403
GA,WEST POINT,575,264,229,5458,5579.696572,63.1,17.27777778,1,1,13.25401929,2.828255597,2.828255597,1.440187865,1.440187865,15.27974277,3.049515056,3.049515056,1.440187865
CA,SAN PASQUAL ANIMAL PK,420,339,296,5152,5580.572615,63.9,17.72222222,0.88,0.85,16.70219436,3.35096048,2.848316408,1.694652692,1.491294369,19.12852665,3.675856003,2.609857762,1.440454788
AL,MILSTEAD,215,265,226,5557,5584.060564,63.4,17.44444444,1,1,12.95541401,2.837161238,2.837161238,1.441517539,1.441517539,15.1910828,3.085564812,3.085564812,1.441517539
TX,MIDLAND INTL AP,2862,244,226,5586,5584.060564,63.4,17.44444444,1,1,12.95541401,2.837161238,2.837161238,1.441517539,1.441517539,13.98726115,2.94922154,2.94922154,1.441517539
OK,EUFAULA 6 SSW,620,258,239,5592,5585.152139,62.3,16.83333333,1,1,14.1980198,2.815446095,2.815446095,1.441850134,1.441850134,15.32673267,2.932953842,2.932953842,1.441850134
SC,FLORENCE 8 NE,120,252,224,5627,5586.090878,63.6,17.55555556,1,1,12.75949367,2.842969418,2.842969418,1.44213616,1.44213616,14.35443038,3.019547663,3.019547663,1.44213616
AR,EL DORADO S AZ RGNL AP,252,251,223,5733,5586.840598,63.7,17.61111111,1,1,12.66246057,2.845835125,2.845835125,1.442364594,1.442364594,14.25236593,3.02259136,3.02259136,1.442364594
MS,PELAHATCHIE,370,255,219,5697,5588.056705,64.1,17.83333333,1,1,12.28037383,2.857044316,2.857044316,1.442735132,1.442735132,14.29906542,3.087192678,3.087192678,1.442735132
TX,RISING STAR 1 S,1633,248,229,5604,5594.894953,63.2,17.33333333,1,1,13.21153846,2.837349667,2.837349667,1.444818694,1.444818694,14.30769231,2.955771599,2.955771599,1.444818694
TX,GAIL,2530,249,226,5651,5599.127636,63.5,17.5,1,1,12.91428571,2.846196783,2.846196783,1.446108359,1.446108359,14.22857143,2.990621587,2.990621587,1.446108359
CA,RANDSBURG,3570,296,247,5115,5600.826362,61.8,16.55555556,1,1,14.91946309,2.817071758,2.817071758,1.446625948,1.446625948,17.87919463,3.130364336,2.598202399,1.446625948
TX,MONAHANS,2660,243,216,5925,5601.692755,64.5,18.05555556,1,1,11.96307692,2.874030739,2.874030739,1.446889931,1.446889931,13.45846154,3.045976006,3.045976006,1.446889931
LA,OLLA,155,255,223,5689,5601.773849,63.8,17.66666667,1,1,12.62264151,2.854812523,2.854812523,1.44691464,1.44691464,14.43396226,3.05834041,3.05834041,1.44691464
CA,ALPINE,1735,350,314,5064,5602.71541,63.4,17.44444444,0.71,0.85,18,3.428717077,2.914409515,1.702590031,1.208838922,20.06369427,3.70491637,2.630490623,1.447201526
TX,GREENVILLE KGVL RADIO,545,254,232,5607,5604.418799,63,17.22222222,1,1,13.47096774,2.83742151,2.83742151,1.447720536,1.447720536,14.7483871,2.974991744,2.974991744,1.447720536
CA,PEARBLOSSOM,3050,306,246,5005,5605.305553,61.9,16.61111111,1,1,14.80936455,2.82044868,2.82044868,1.447990723,1.447990723,18.42140468,3.209195194,2.663632011,1.447990723
UT,ST GEORGE,2770,262,230,5698,5608.375826,63.2,17.33333333,1,1,13.26923077,2.843462417,2.843462417,1.448926212,1.448926212,15.11538462,3.046181123,3.046181123,1.448926212
GA,MARSHALLVILLE,180,280,241,5212,5609.51639,62.3,16.83333333,1,1,14.31683168,2.827590286,2.827590286,1.449273733,1.449273733,16.63366337,3.075155889,3.075155889,1.449273733
NC,NEW BERN CRAVEN CO AP,16,278,241,5235,5609.51639,62.3,16.83333333,1,1,14.31683168,2.827590286,2.827590286,1.449273733,1.449273733,16.51485149,3.061948431,3.061948431,1.449273733
TX,MUNDAY,1480,249,228,5764,5611.636044,63.4,17.44444444,1,1,13.07006369,2.849399096,2.849399096,1.449919575,1.449919575,14.27388535,2.98112755,2.98112755,1.449919575
TX,GRANDFALLS 3 SSE,2440,231,213,6054,5613.410813,64.9,18.27777778,1,1,11.65349544,2.89068021,2.89068021,1.450460333,1.450460333,12.63829787,3.004854368,3.004854368,1.450460333
AL,TUSCALOOSA OLIVER DAM,152,274,239,5352,5616.387467,62.5,16.94444444,1,1,14.10491803,2.834029897,2.834029897,1.451367296,1.451367296,16.1704918,3.05574109,3.05574109,1.451367296
SC,DARLINGTON,150,253,223,5675,5616.7071,63.9,17.72222222,1,1,12.5830721,2.86378992,2.86378992,1.451464686,1.451464686,14.27586207,3.054781289,3.054781289,1.451464686
NC,MANTEO AP,13,287,247,5120,5616.758665,61.9,16.61111111,1,1,14.86956522,2.826525019,2.826525019,1.451480398,1.451480398,17.27759197,3.080619936,2.556914547,1.451480398
TX,ANDREWS,3172,246,222,5712,5617.188781,64,17.77777778,1,1,12.4875,2.866591569,2.866591569,1.451611451,1.451611451,13.8375,3.018540393,3.018540393,1.451611451
AL,BREWTON 3 SSE,85,254,218,5782,5617.321654,64.4,18,1,1,12.11111111,2.877546314,2.877546314,1.451651936,1.451651936,14.11111111,3.10934621,3.10934621,1.451651936
MS,RICHTON 3 SSE,165,253,218,5774,5617.321654,64.4,18,1,1,12.11111111,2.877546314,2.877546314,1.451651936,1.451651936,14.05555556,3.102661874,3.102661874,1.451651936
TX,BRIDGEPORT,745,245,218,5991,5617.321654,64.4,18,1,1,12.11111111,2.877546314,2.877546314,1.451651936,1.451651936,13.61111111,3.049701908,3.049701908,1.451651936
OK,WAURIKA,875,242,219,6052,5617.558616,64.3,17.94444444,1,1,12.20433437,2.874845215,2.874845215,1.451724136,1.451724136,13.48606811,3.020723728,3.020723728,1.451724136
CA,MOJAVE,2735,269,238,5216,5619.569515,62.6,17,1,1,14,2.83720935,2.83720935,1.452336842,1.452336842,15.82352941,3.032948111,3.032948111,1.452336842
GA,SANDERSVILLE,435,263,232,5456,5619.745957,63.1,17.27777778,1,1,13.42765273,2.846574482,2.846574482,1.452390602,1.452390602,15.22186495,3.042959343,3.042959343,1.452390602
LA,HOMER 3 SSW,380,260,232,5523,5619.745957,63.1,17.27777778,1,1,13.42765273,2.846574482,2.846574482,1.452390602,1.452390602,15.04823151,3.02337664,3.02337664,1.452390602
SC,ALLENDALE 2 NW,180,276,229,5521,5625.291716,63.4,17.44444444,1,1,13.12738854,2.855537806,2.855537806,1.454080352,1.454080352,15.82165605,3.159480121,3.159480121,1.454080352
TX,HICO,1025,253,228,5675,5626.790936,63.5,17.5,1,1,13.02857143,2.858473615,2.858473615,1.454537153,1.454537153,14.45714286,3.016476822,3.016476822,1.454537153
AL,MARTIN DAM,340,280,240,5257,5628.694226,62.5,16.94444444,1,1,14.16393443,2.840135496,2.840135496,1.455117071,1.455117071,16.52459016,3.095453948,3.095453948,1.455117071
AL,EUFAULA WILDLIFE REF,215,257,225,5605,5630.232238,63.8,17.66666667,1,1,12.73584906,2.867126518,2.867126518,1.455585691,1.455585691,14.54716981,3.071532306,3.071532306,1.455585691
SC,SULLIVANS ISLAND,3,315,288,5897,5630.560353,64.6,18.11111111,0.88,0.85,15.90184049,3.36603917,2.861133295,1.712571371,1.507062806,17.39263804,3.567419933,2.960958544,1.455685665
TX,SHERMAN,760,267,234,5623,5630.592965,63,17.22222222,1,1,13.58709677,2.84966049,2.84966049,1.455695602,1.455695602,15.50322581,3.059398034,3.059398034,1.455695602
CA,MITCHELL CAVERNS,4350,297,238,5357,5635.146539,62.7,17.05555556,1,1,13.95439739,2.846481276,2.846481276,1.457083041,1.457083041,17.41368078,3.231853237,2.682438187,1.457083041
NV,DESERT ROCK AP,3301,267,238,5372,5635.146539,62.7,17.05555556,1,1,13.95439739,2.846481276,2.846481276,1.457083041,1.457083041,15.65472313,3.029790956,3.029790956,1.457083041
AL,GAINESVILLE LOCK,125,273,237,5425,5638.117815,62.8,17.11111111,1,1,13.85064935,2.849614029,2.849614029,1.457988365,1.457988365,15.95454545,3.079163848,3.079163848,1.457988365
TX,MC KINNEY 3 S,595,262,237,5527,5638.117815,62.8,17.11111111,1,1,13.85064935,2.849614029,2.849614029,1.457988365,1.457988365,15.31168831,3.007127519,3.007127519,1.457988365
AL,UNION SPRINGS 9 S,440,271,230,5522,5638.859005,63.4,17.44444444,1,1,13.18471338,2.861689741,2.861689741,1.4582142,1.4582142,15.53503185,3.125665263,3.125665263,1.4582142
MS,MINTER CITY 2 SE,140,272,241,5437,5640.912538,62.5,16.94444444,1,1,14.22295082,2.846254248,2.846254248,1.458839896,1.458839896,16.05245902,3.042617016,3.042617016,1.458839896
GA,LOUISVILLE 1 E,322,267,227,5623,5643.225607,63.7,17.61111111,1,1,12.88958991,2.870438617,2.870438617,1.45954467,1.45954467,15.16088328,3.128481216,3.128481216,1.45954467
AZ,BAGDAD,3705,286,235,5379,5643.547447,63,17.22222222,1,1,13.64516129,2.855799763,2.855799763,1.459642732,1.459642732,16.60645161,3.187087558,3.187087558,1.459642732
TX,EMORY,435,265,235,5574,5643.547447,63,17.22222222,1,1,13.64516129,2.855799763,2.855799763,1.459642732,1.459642732,15.38709677,3.046258254,3.046258254,1.459642732
TX,O C FISHER DAM,1964,247,225,5738,5645.25498,63.9,17.72222222,1,1,12.69592476,2.876142639,2.876142639,1.460163004,1.460163004,13.93730408,3.015590238,3.015590238,1.460163004
TX,PENWELL,2940,244,221,5847,5647.176936,64.3,17.94444444,1,1,12.31578947,2.887245619,2.887245619,1.460748609,1.460748609,13.59752322,3.033753368,3.033753368,1.460748609
TX,STEPHENVILLE 1 N,1309,255,233,5589,5648.289034,63.2,17.33333333,1,1,13.44230769,2.861879798,2.861879798,1.461087457,1.461087457,14.71153846,3.000635874,3.000635874,1.461087457
TX,DEKALB,400,262,232,5635,5650.400271,63.3,17.38888889,1,1,13.34185304,2.864880427,2.864880427,1.461730735,1.461730735,15.06709265,3.055944524,3.055944524,1.461730735
AL,MARION JUNCTION 2 NE,200,265,231,5608,5652.337659,63.4,17.44444444,1,1,13.24203822,2.867854929,2.867854929,1.462321042,1.462321042,15.1910828,3.085564812,3.085564812,1.462321042
TX,GAINESVILLE 5 ENE,870,267,237,5610,5653.653911,62.9,17.16666667,1,1,13.80582524,2.858866023,2.858866023,1.462722094,1.462722094,15.55339806,3.049529008,3.049529008,1.462722094
AZ,CHILDS,2650,271,228,5601,5657.10072,63.7,17.61111111,1,1,12.94637224,2.876622654,2.876622654,1.463772309,1.463772309,15.38801262,3.155528307,3.155528307,1.463772309
LA,COTTON VALLEY 5 NNW,250,262,235,5531,5659.000826,63.1,17.27777778,1,1,13.60128617,2.86501202,2.86501202,1.464351257,1.464351257,15.16398714,3.036417722,3.036417722,1.464351257
TX,BALLINGER 2 NW,1755,246,226,5798,5659.395923,63.9,17.72222222,1,1,12.7523511,2.882338965,2.882338965,1.46447164,1.46447164,13.88087774,3.009107454,3.009107454,1.46447164
LA,LOGANSPORT 4 ENE,210,248,217,5951,5660.878162,64.8,18.22222222,1,1,11.90853659,2.906809184,2.906809184,1.464923267,1.464923267,13.6097561,3.10734963,3.10734963,1.464923267
SC,SUMMERVILLE,35,267,224,5723,5660.981556,64.1,17.83333333,1,1,12.56074766,2.887953111,2.887953111,1.46495477,1.46495477,14.97196262,3.167957319,3.167957319,1.46495477
TX,MIDLAND 4 ENE,2740,243,222,5815,5661.853051,64.3,17.94444444,1,1,12.37151703,2.893465865,2.893465865,1.465220308,1.465220308,13.54179567,3.027231538,3.027231538,1.465220308
AL,BREWTON 3 ENE,160,255,221,5840,5662.019589,64.4,18,1,1,12.27777778,2.89618446,2.89618446,1.465271051,1.465271051,14.16666667,3.116044946,3.116044946,1.465271051
AR,PORTLAND,120,267,239,5530,5663.240458,62.8,17.11111111,1,1,13.96753247,2.861905601,2.861905601,1.46564304,1.46564304,15.6038961,3.039659982,3.039659982,1.46564304
TX,PARIS,542,266,239,5641,5663.240458,62.8,17.11111111,1,1,13.96753247,2.861905601,2.861905601,1.46564304,1.46564304,15.54545455,3.033125455,3.033125455,1.46564304
MS,ROSEDALE,151,269,243,5471,5665.082921,62.5,16.94444444,1,1,14.34098361,2.858531328,2.858531328,1.466204424,1.466204424,15.87540984,3.023036516,3.023036516,1.466204424
TX,TEXARKANA,390,275,238,5613,5666.300588,62.9,17.16666667,1,1,13.86407767,2.865025128,2.865025128,1.466575438,1.466575438,16.01941748,3.102485971,3.102485971,1.466575438
MS,OAKLEY EXP STA,205,258,228,5705,5672.255611,63.8,17.66666667,1,1,12.90566038,2.885697173,2.885697173,1.468389888,1.468389888,14.60377358,3.078149577,3.078149577,1.468389888
AR,PINE BLUFF,215,270,241,5544,5672.308686,62.7,17.05555556,1,1,14.13029316,2.864918211,2.864918211,1.468406059,1.468406059,15.83061889,3.049415205,3.049415205,1.468406059
NC,GOLDSBORO 4 SE,109,269,241,5415,5672.308686,62.7,17.05555556,1,1,14.13029316,2.864918211,2.864918211,1.468406059,1.468406059,15.77198697,3.042859706,3.042859706,1.468406059
OK,ARDMORE,880,267,240,5666,5675.668267,62.8,17.11111111,1,1,14.02597403,2.868071255,2.868071255,1.469429698,1.469429698,15.6038961,3.039659982,3.039659982,1.469429698
CA,INYOKERN,2440,264,224,5731,5675.959692,64.2,17.88888889,1,1,12.52173913,2.89694985,2.89694985,1.469518492,1.469518492,14.75776398,3.157375717,3.157375717,1.469518492
LA,BIENVILLE 3 NE,307,261,223,5826,5676.440104,64.3,17.94444444,1,1,12.42724458,2.899699512,2.899699512,1.46966487,1.46966487,14.54489164,3.14679911,3.14679911,1.46966487
AL,WHATLEY,170,255,219,5874,5676.562438,64.7,18.16666667,1,1,12.05504587,2.910447013,2.910447013,1.469702144,1.469702144,14.03669725,3.144897214,3.144897214,1.469702144
TX,LAKE COLORADO CITY,2100,262,234,5625,5676.827736,63.3,17.38888889,1,1,13.45686901,2.87723785,2.87723785,1.469782979,1.469782979,15.06709265,3.055944524,3.055944524,1.469782979
MS,CLARKSDALE,173,276,244,5519,5677.034543,62.5,16.94444444,1,1,14.4,2.864689712,2.864689712,1.469845991,1.469845991,16.28852459,3.068921774,3.068921774,1.469845991
TX,DENISON DAM,613,266,244,5510,5677.034543,62.5,16.94444444,1,1,14.4,2.864689712,2.864689712,1.469845991,1.469845991,15.69836066,3.003582025,3.003582025,1.469845991
SC,ORANGEBURG 2,180,266,232,5615,5681.054586,63.5,17.5,1,1,13.25714286,2.883186373,2.883186373,1.471070867,1.471070867,15.2,3.102060124,3.102060124,1.471070867
NC,MOREHEAD CITY 2 WNW,10,261,231,5571,5682.906688,63.6,17.55555556,1,1,13.15822785,2.886121521,2.886121521,1.471635188,1.471635188,14.86708861,3.078602225,3.078602225,1.471635188
GA,BYRON EXPERIMENT STN,490,265,230,5636,5684.583772,63.7,17.61111111,1,1,13.05993691,2.889030725,2.889030725,1.472146183,1.472146183,15.04731861,3.11504473,3.11504473,1.472146183
TX,JACKSBORO,1100,262,237,5686,5684.726105,63.1,17.27777778,1,1,13.7170418,2.87737001,2.87737001,1.472189551,1.472189551,15.16398714,3.036417722,3.036417722,1.472189551
MS,CLEVELAND,140,260,229,5841,5686.085241,63.8,17.66666667,1,1,12.96226415,2.891914083,2.891914083,1.472603669,1.472603669,14.71698113,3.091426918,3.091426918,1.472603669
TX,HASKELL,1600,256,229,5885,5686.085241,63.8,17.66666667,1,1,12.96226415,2.891914083,2.891914083,1.472603669,1.472603669,14.49056604,3.064929261,3.064929261,1.472603669
